id,timestamp,exchange,front_month_price,next_month_price,contango_pct,backwardation_pct,current_vix,realized_vol,vix_ma_5d,vix_ma_20d,vix_trend_1d,vix_trend_5d,source,created_at
8333,2025-11-28 15:29:40,NSE,11.61,11.591999999999999,0.15527950310559596,-0.15527950310559596,11.61,0.06912775850926098,11.591999999999999,11.630500000000001,0.25906735751294785,0.17256255392579442,realtime_snapshot,2025-11-28 15:29:40
8332,2025-11-28 15:29:38,NSE,11.61,11.588,0.1898515705902679,-0.1898515705902679,11.61,0.06656802071096375,11.588,11.632500000000002,-0.08628127696289721,-0.25839793281653195,realtime_snapshot,2025-11-28 15:29:38
8331,2025-11-28 15:29:36,BANKNIFTY_MONTHLY,11.61,11.597999999999999,0.1034661148473914,-0.1034661148473914,11.61,0.05944444272250826,11.597999999999999,11.597000000000003,0.0,0.6060606060605931,realtime_snapshot,2025-11-28 15:29:36
8330,2025-11-28 15:29:02,BANKNIFTY_MONTHLY,11.62,11.584,0.31077348066297983,-0.31077348066297983,11.62,0.0646746272169975,11.584,11.596500000000002,0.34542314335059715,0.2588438308886916,realtime_snapshot,2025-11-28 15:29:02
8329,2025-11-28 15:28:22,BANKNIFTY_MONTHLY,11.62,11.578,0.3627569528415946,-0.3627569528415946,11.62,0.059750725169618504,11.578,11.597000000000001,0.0,0.0,realtime_snapshot,2025-11-28 15:28:22
8328,2025-11-28 15:27:53,NSE,11.61,11.588,0.1898515705902679,-0.1898515705902679,11.61,0.07362503193703494,11.588,11.632500000000002,-0.08628127696289721,-0.25839793281653195,realtime_snapshot,2025-11-28 15:27:53
8327,2025-11-28 15:27:47,BANKNIFTY_MONTHLY,11.58,11.578,0.01727414061151035,-0.01727414061151035,11.58,0.04812954809825044,11.578,11.600000000000001,-0.08628127696289721,0.08643042350907336,realtime_snapshot,2025-11-28 15:27:48
8325,2025-11-28 15:27:13,NSE,11.58,11.594,-0.1207521131619747,0.1207521131619747,11.58,0.07111592365152863,11.594,11.6375,0.0,-0.17226528854435463,realtime_snapshot,2025-11-28 15:27:13
8326,2025-11-28 15:27:13,BANKNIFTY_MONTHLY,11.58,11.575999999999999,0.0345542501727828,-0.0345542501727828,11.58,0.05066358228276829,11.575999999999999,11.603000000000002,0.3463203463203389,0.3463203463203389,realtime_snapshot,2025-11-28 15:27:13
8324,2025-11-28 15:27:12,NSE,11.58,11.594,-0.1207521131619747,0.1207521131619747,11.58,0.0668688013864209,11.594,11.6375,0.0,-0.17226528854435463,realtime_snapshot,2025-11-28 15:27:12
8323,2025-11-28 15:27:11,BSE,11.58,11.606,-0.2240220575564346,0.2240220575564346,11.58,0.08433620428782783,11.606,11.6225,-0.08628127696289721,-0.6008583690987149,realtime_snapshot,2025-11-28 15:27:11
